320	325	0.000202	978.4735812133072	0.0	0.001022	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	500.0	500.0
325	876	0.000293	189.60940462646948	2208.42	0.005274	0.49389	0.0	0.0	0.0	0.0	0	0	1	15	22.426443195229435	500.0	500.0
325	988	0.000419	178.826895565093	2396.03	0.005592	0.48987	0.0	0.0	0.0	0.0	0	0	1	25	22.386486148593463	500.0	500.0
495	498	0.000248	996.01593625498	0.0	0.001004	0.0	0.0	0.0	0.0	0.0	0	0	2	3	0.0	500.0	500.0
495	499	0.000281	846.740050804403	0.0	0.001181	0.0	0.0	0.0	0.0	0.0	0	0	2	4	0.0	500.0	500.0
827	831	0.000246	981.3542688910698	0.0	0.001019	0.0	0.0	0.0	0.0	0.0	0	0	5	6	0.0	500.0	500.0
827	832	0.000232	857.6329331046313	0.0	0.001166	0.0	0.0	0.0	0.0	0.0	0	0	5	7	0.0	500.0	500.0
832	1920	0.000141	344.7087211306446	2531.17	0.002901	0.28342	0.0	0.0	0.0	0.0	0	0	7	67	10.822614983990094	500.0	500.0
843	846	0.000215	971.8172983479108	0.0	0.001029	0.0	0.0	0.0	0.0	0.0	0	0	8	9	0.0	500.0	500.0
843	847	0.000229	965.2509652509652	0.0	0.001036	0.0	0.0	0.0	0.0	0.0	0	0	8	10	0.0	500.0	500.0
847	499	0.000266	195.8096729978461	2404.19	0.005107	0.63465	0.0	0.0	0.0	0.0	0	0	10	4	22.995656149225717	500.0	500.0
848	854	0.000238	872.6003490401396	0.0	0.001146	0.0	0.0	0.0	0.0	0.0	0	0	11	12	0.0	500.0	500.0
848	855	0.000223	846.740050804403	0.0	0.001181	0.0	0.0	0.0	0.0	0.0	0	0	11	13	0.0	500.0	500.0
855	876	0.000358	148.54426619132502	2509.28	0.006732	0.62789	0.0	0.0	0.0	0.0	0	0	13	15	23.853531248192397	500.0	500.0
855	998	0.000443	153.35071308081584	2749.92	0.006521	0.6569	0.0	0.0	0.0	0.0	0	0	13	27	25.77633536030659	500.0	500.0
873	876	0.000215	995.0248756218904	0.0	0.001005	0.0	0.0	0.0	0.0	0.0	0	0	14	15	0.0	500.0	500.0
873	877	0.000248	960.6147934678194	0.0	0.001041	0.0	0.0	0.0	0.0	0.0	0	0	14	16	0.0	500.0	500.0
876	1047	0.000525	126.23074981065388	2166.71	0.007922	0.56827	0.0	0.0	0.0	0.0	0	0	15	34	28.511224326851146	500.0	500.0
878	883	0.000265	993.0486593843098	0.0	0.001007	0.0	0.0	0.0	0.0	0.0	0	0	17	18	0.0	500.0	500.0
883	1119	0.000103	545.2562704471102	2320.55	0.001834	0.19835	0.0	0.0	0.0	0.0	0	0	18	36	5.6147962384874335	500.0	500.0
899	901	0.00023	976.5625	0.0	0.001024	0.0	0.0	0.0	0.0	0.0	0	0	19	20	0.0	500.0	500.0
899	902	0.000287	859.8452278589854	0.0	0.001163	0.0	0.0	0.0	0.0	0.0	0	0	19	21	0.0	500.0	500.0
902	1010	0.00037	150.80681646810436	2181.75	0.006631	0.71831	0.0	0.0	0.0	0.0	0	0	21	29	24.969259577496533	500.0	500.0
970	977	0.000258	980.3921568627452	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0	0	22	23	0.0	500.0	500.0
983	988	0.000239	986.1932938856016	0.0	0.001014	0.0	0.0	0.0	0.0	0.0	0	0	24	25	0.0	500.0	500.0
988	499	0.000553	119.27480916030534	2569.22	0.008384	1.12021	0.0	0.0	0.0	0.0	0	0	25	4	37.52993435509654	500.0	500.0
988	977	0.00035	205.0861361771944	1988.71	0.004876	0.54425	0.0	0.0	0.0	0.0	0	0	25	23	20.816662506140734	500.0	500.0
990	998	0.000291	931.0986964618248	0.0	0.001074	0.0	0.0	0.0	0.0	0.0	0	0	26	27	0.0	500.0	500.0
998	832	0.000356	178.22135091783997	2779.33	0.005611	0.63637	0.0	0.0	0.0	0.0	0	0	27	7	22.288129602641757	500.0	500.0
998	1875	0.000525	101.35819987837016	2438.37	0.009866	0.84652	0.0	0.0	0.0	0.0	0	0	27	61	38.09057495085467	500.0	500.0
1000	1010	0.000285	905.7971014492754	0.0	0.001104	0.0	0.0	0.0	0.0	0.0	0	0	28	29	0.0	500.0	500.0
1010	977	0.000313	194.77989871445268	2309.03	0.005134	0.52665	0.0	0.0	0.0	0.0	0	0	29	23	20.32667703065462	500.0	500.0
1021	1026	0.000253	919.963201471941	0.0	0.001087	0.0	0.0	0.0	0.0	0.0	0	0	30	31	0.0	500.0	500.0
1021	1027	0.00022	947.8672985781992	0.0	0.001055	0.0	0.0	0.0	0.0	0.0	0	0	30	32	0.0	500.0	500.0
1026	499	0.00017	318.97926634768737	2557.93	0.003135	0.30482	0.0	0.0	0.0	0.0	0	0	31	4	11.758761497326644	500.0	500.0
1044	1047	0.000232	886.5248226950354	0.0	0.001128	0.0	0.0	0.0	0.0	0.0	0	0	33	34	0.0	500.0	500.0
1047	1119	0.000234	258.9331952356292	2041.38	0.003862	0.3757	0.0	0.0	0.0	0.0	0	0	34	36	15.910565826178091	500.0	500.0
1115	1119	0.000274	947.8672985781992	0.0	0.001055	0.0	0.0	0.0	0.0	0.0	0	0	35	36	0.0	500.0	500.0
1154	998	0.000197	289.6871378910776	2775.57	0.003452	0.32011	0.0	0.0	0.0	0.0	0	0	37	27	12.610649263763555	500.0	500.0
1286	1288	0.000266	948.7666034155598	0.0	0.001054	0.0	0.0	0.0	0.0	0.0	0	0	38	39	0.0	500.0	500.0
1286	2546	0.00014	366.9724770642202	2350.71	0.002725	0.30426	0.0	0.0	0.0	0.0	0	0	38	81	11.09866662904374	500.0	500.0
1379	2504	0.000212	289.4356005788712	2320.35	0.003455	0.37316	0.0	0.0	0.0	0.0	0	0	40	76	13.721166752231465	500.0	500.0
1740	1744	0.000231	868.8097306689835	0.0	0.001151	0.0	0.0	0.0	0.0	0.0	0	0	41	42	0.0	500.0	500.0
1740	1745	0.000289	932.8358208955224	0.0	0.001072	0.0	0.0	0.0	0.0	0.0	0	0	41	43	0.0	500.0	500.0
1744	1803	0.000162	373.2736095558044	2570.06	0.002679	0.32357	0.0	0.0	0.0	0.0	0	0	42	52	11.239933706511064	500.0	500.0
1744	1920	6.2e-05	927.643784786642	3009.53	0.001078	0.09342	0.0	0.0	0.0	0.0	0	0	42	67	3.5498559180450964	500.0	500.0
1746	1753	0.000233	931.9664492078284	0.0	0.001073	0.0	0.0	0.0	0.0	0.0	0	0	44	45	0.0	500.0	500.0
1746	1754	0.000242	834.0283569641368	0.0	0.001199	0.0	0.0	0.0	0.0	0.0	0	0	44	46	0.0	500.0	500.0
1780	1783	0.000271	992.063492063492	0.0	0.001008	0.0	0.0	0.0	0.0	0.0	0	0	47	48	0.0	500.0	500.0
1790	1797	0.000232	956.0229445506692	0.0	0.001046	0.0	0.0	0.0	0.0	0.0	0	0	49	50	0.0	500.0	500.0
1797	1753	0.000261	253.1004808909137	2357.9	0.003951	0.39449	0.0	0.0	0.0	0.0	0	0	50	45	15.237883560284622	500.0	500.0
1797	3272	0.000345	180.05041411595246	2751.34	0.005554	0.61837	0.0	0.0	0.0	0.0	0	0	50	111	23.486008225022484	500.0	500.0
1798	1803	0.000296	936.3295880149814	0.0	0.001068	0.0	0.0	0.0	0.0	0.0	0	0	51	52	0.0	500.0	500.0
1826	1831	0.000253	900.0900090009001	0.0	0.001111	0.0	0.0	0.0	0.0	0.0	0	0	53	54	0.0	500.0	500.0
1831	2030	0.000536	92.09799226376866	2544.09	0.010858	1.06413	0.0	0.0	0.0	0.0	0	0	54	70	41.63082898729223	500.0	500.0
1832	1837	0.000203	877.9631255487269	0.0	0.001139	0.0	0.0	0.0	0.0	0.0	0	0	55	56	0.0	500.0	500.0
1832	1838	0.00021	837.5209380234506	0.0	0.001194	0.0	0.0	0.0	0.0	0.0	0	0	55	57	0.0	500.0	500.0
1837	1903	0.000106	453.9264639128461	2332.49	0.002203	0.16253	0.0	0.0	0.0	0.0	0	0	56	64	6.590219183862782	500.0	500.0
1860	1869	0.000224	925.0693802035154	0.0	0.001081	0.0	0.0	0.0	0.0	0.0	0	0	58	59	0.0	500.0	500.0
1869	883	0.000516	123.67054167697256	2501.83	0.008086	0.89438	0.0	0.0	0.0	0.0	0	0	59	18	34.76512401539356	500.0	500.0
1869	1783	0.000305	188.2530120481928	2364.73	0.005312	0.57391	0.0	0.0	0.0	0.0	0	0	59	48	21.67398409020973	500.0	500.0
1870	1875	0.000243	870.3220191470843	0.0	0.001149	0.0	0.0	0.0	0.0	0.0	0	0	60	61	0.0	500.0	500.0
1870	1876	0.000291	900.9009009009008	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0	0	60	62	0.0	500.0	500.0
1900	1903	0.00021	910.7468123861566	0.0	0.001098	0.0	0.0	0.0	0.0	0.0	0	0	63	64	0.0	500.0	500.0
1900	1904	0.00022	890.4719501335708	0.0	0.001123	0.0	0.0	0.0	0.0	0.0	0	0	63	65	0.0	500.0	500.0
1914	1920	0.000222	914.076782449726	0.0	0.001094	0.0	0.0	0.0	0.0	0.0	0	0	66	67	0.0	500.0	500.0
